hd,Name,Object,Info,Price,img,Skymap,wikipedia
21651,21651,star,,100,,yes,
21652,21652,star,,100,,yes,
21654,21654,star,,100,,yes,
21658,21658,star,,100,,yes,
21659,21659,star,,100,,yes,
21660,21660,star,,100,,yes,
21661,21661,star,,100,,yes,
21662,21662,star,,100,,yes,
21663,21663,star,,100,,yes,
21664,21664,star,,100,,yes,
21665,21665,star,,100,,yes,
21667,21667,star,,100,,yes,
21671,21671,star,,100,,yes,
21672,21672,star,,100,,yes,
21674,21674,star,,100,,yes,
21675,21675,star,,100,,yes,
21679,21679,star,,100,,yes,
21680,21680,star,,100,,yes,
21684,21684,star,,100,,yes,
21685,21685,star,,100,,yes,
21686,21686,star,,100,,yes,
21687,21687,star,,100,,yes,
21688,21688,star,,100,,yes,
21689,21689,star,,100,,yes,
21692,21692,star,,100,,yes,
21693,21693,star,,100,,yes,
21694,21694,star,,100,,yes,
21695,21695,star,,100,,yes,
21697,21697,star,,100,,yes,
21699,21699,star,,100,,yes,
21700,21700,star,,100,,yes,
21701,21701,star,,100,,yes,
21702,21702,star,,100,,yes,
21703,21703,star,,100,,yes,
21704,21704,star,,100,,yes,
21705,21705,star,,100,,yes,
21706,21706,star,,100,,yes,
21708,21708,star,,100,,yes,
21711,21711,star,,100,,yes,
21712,21712,star,,100,,yes,
21715,21715,star,,100,,yes,
21716,21716,star,,100,,yes,
21717,21717,star,,100,,yes,
21718,21718,star,,100,,yes,
21721,21721,star,,100,,yes,
21722,21722,star,,100,,yes,
21725,21725,star,,100,,yes,
21726,21726,star,,100,,yes,
21727,21727,star,,100,,yes,
21728,21728,star,,100,,yes,
21729,21729,star,,100,,yes,
21731,21731,star,,100,,yes,
21732,21732,star,,100,,yes,
21735,21735,star,,100,,yes,
21736,21736,star,,100,,yes,
21737,21737,star,,100,,yes,
21741,21741,star,,100,,yes,
21742,21742,star,,100,,yes,
21743,21743,star,,100,,yes,
21744,21744,star,,100,,yes,
21745,21745,star,,100,,yes,
21747,21747,star,,100,,yes,
21749,21749,star,,100,,yes,
21751,21751,star,,100,,yes,
21753,21753,star,,100,,yes,
21754,21754,star,,100,,yes,
21755,21755,star,,100,,yes,
21756,21756,star,,100,,yes,
21759,21759,star,,100,,yes,
21760,21760,star,,100,,yes,
21762,21762,star,,100,,yes,
21763,21763,star,,100,,yes,
21764,21764,star,,100,,yes,
21765,21765,star,,100,,yes,
21766,21766,star,,100,,yes,
21769,21769,star,,100,,yes,
21770,21770,star,,100,,yes,
21771,21771,star,,100,,yes,
21774,21774,star,,100,,yes,
21775,21775,star,,100,,yes,
21776,21776,star,,100,,yes,
21777,21777,star,,100,,yes,
21778,21778,star,,100,,yes,
21779,21779,star,,100,,yes,
21782,21782,star,,100,,yes,
21785,21785,star,,100,,yes,
21786,21786,star,,100,,yes,
21787,21787,star,,100,,yes,
21788,21788,star,,100,,yes,
21789,21789,star,,100,,yes,
21790,21790,star,,100,,yes,
21792,21792,star,,100,,yes,
21794,21794,star,,100,,yes,
21795,21795,star,,100,,yes,
21796,21796,star,,100,,yes,
21797,21797,star,,100,,yes,
21798,21798,star,,100,,yes,
21801,21801,star,,100,,yes,
21802,21802,star,,100,,yes,
21803,21803,star,,100,,yes,
21804,21804,star,,100,,yes,
21806,21806,star,,100,,yes,
21807,21807,star,,100,,yes,
21809,21809,star,,100,,yes,
21811,21811,star,,100,,yes,
21813,21813,star,,100,,yes,
21815,21815,star,,100,,yes,
21816,21816,star,,100,,yes,
21817,21817,star,,100,,yes,
21818,21818,star,,100,,yes,
21819,21819,star,,100,,yes,
21822,21822,star,,100,,yes,
21825,21825,star,,100,,yes,
21826,21826,star,,100,,yes,
21827,21827,star,,100,,yes,
21831,21831,star,,100,,yes,
21834,21834,star,,100,,yes,
21836,21836,star,,100,,yes,
21837,21837,star,,100,,yes,
21838,21838,star,,100,,yes,
21839,21839,star,,100,,yes,
21841,21841,star,,100,,yes,
21843,21843,star,,100,,yes,
21844,21844,star,,100,,yes,
21845,21845,star,,100,,yes,
21847,21847,star,,100,,yes,
21848,21848,star,,100,,yes,
21852,21852,star,,100,,yes,
21853,21853,star,,100,,yes,
21854,21854,star,,100,,yes,
21855,21855,star,,100,,yes,
21856,21856,star,,100,,yes,
21861,21861,star,,100,,yes,
21863,21863,star,,100,,yes,
21864,21864,star,,100,,yes,
21865,21865,star,,100,,yes,
21869,21869,star,,100,,yes,
21871,21871,star,,100,,yes,
21875,21875,star,,100,,yes,
21877,21877,star,,100,,yes,
21881,21881,star,,100,,yes,
21882,21882,star,,100,,yes,
21884,21884,star,,100,,yes,
21885,21885,star,,100,,yes,
21887,21887,star,,100,,yes,
21892,21892,star,,100,,yes,
21895,21895,star,,100,,yes,
21898,21898,star,,100,,yes,
21899,21899,star,,100,,yes,
21900,21900,star,,100,,yes,
21901,21901,star,,100,,yes,
21902,21902,star,,100,,yes,
21903,21903,star,,100,,yes,
21904,21904,star,,100,,yes,
21909,21909,star,,100,,yes,
21910,21910,star,,100,,yes,
21912,21912,star,,100,,yes,
21913,21913,star,,100,,yes,
21914,21914,star,,100,,yes,
21915,21915,star,,100,,yes,
21916,21916,star,,100,,yes,
21918,21918,star,,100,,yes,
21919,21919,star,,100,,yes,
21920,21920,star,,100,,yes,
21922,21922,star,,100,,yes,
21925,21925,star,,100,,yes,
21926,21926,star,,100,,yes,
21927,21927,star,,100,,yes,
21930,21930,star,,100,,yes,
21931,21931,star,,100,,yes,
21932,21932,star,,100,,yes,
21933,21933,star,,100,,yes,
21934,21934,star,,100,,yes,
21938,21938,star,,100,,yes,
21939,21939,star,,100,,yes,
21940,21940,star,,100,,yes,
21942,21942,star,,100,,yes,
21944,21944,star,,100,,yes,
21948,21948,star,,100,,yes,
21949,21949,star,,100,,yes,
21955,21955,star,,100,,yes,
21959,21959,star,,100,,yes,
21960,21960,star,,100,,yes,
21962,21962,star,,100,,yes,
21963,21963,star,,100,,yes,
21966,21966,star,,100,,yes,
21970,21970,star,,100,,yes,
21971,21971,star,,100,,yes,
21972,21972,star,,100,,yes,
21973,21973,star,,100,,yes,
21974,21974,star,,100,,yes,
21975,21975,star,,100,,yes,
21976,21976,star,,100,,yes,
21977,21977,star,,100,,yes,
21978,21978,star,,100,,yes,
21979,21979,star,,100,,yes,
21980,21980,star,,100,,yes,
21981,21981,star,,100,,yes,
21982,21982,star,,100,,yes,
21985,21985,star,,100,,yes,
21988,21988,star,,100,,yes,
21989,21989,star,,100,,yes,
21990,21990,star,,100,,yes,
21991,21991,star,,100,,yes,
21993,21993,star,,100,,yes,
21995,21995,star,,100,,yes,
21996,21996,star,,100,,yes,
21997,21997,star,,100,,yes,
21999,21999,star,,100,,yes,
22000,22000,star,,100,,yes,
22001,22001,star,,100,,yes,
22002,22002,star,,100,,yes,
22004,22004,star,,100,,yes,
22005,22005,star,,100,,yes,
22007,22007,star,,100,,yes,
22008,22008,star,,100,,yes,
22009,22009,star,,100,,yes,
22010,22010,star,,100,,yes,
22014,22014,star,,100,,yes,
22017,22017,star,,100,,yes,
22019,22019,star,,100,,yes,
22022,22022,star,,100,,yes,
22025,22025,star,,100,,yes,
22026,22026,star,,100,,yes,
22028,22028,star,,100,,yes,
22031,22031,star,,100,,yes,
22034,22034,star,,100,,yes,
22037,22037,star,,100,,yes,
22039,22039,star,,100,,yes,
22043,22043,star,,100,,yes,
22044,22044,star,,100,,yes,
22045,22045,star,,100,,yes,
22047,22047,star,,100,,yes,
22049,22049,star,,100,,yes,
22050,22050,star,,100,,yes,
22052,22052,star,,100,,yes,
22053,22053,star,,100,,yes,
22054,22054,star,,100,,yes,
22055,22055,star,,100,,yes,
22056,22056,star,,100,,yes,
22060,22060,star,,100,,yes,
22061,22061,star,,100,,yes,
22062,22062,star,,100,,yes,
22067,22067,star,,100,,yes,
22069,22069,star,,100,,yes,
22072,22072,star,,100,,yes,
22073,22073,star,,100,,yes,
22074,22074,star,,100,,yes,
22075,22075,star,,100,,yes,
22076,22076,star,,100,,yes,
22077,22077,star,,100,,yes,
22083,22083,star,,100,,yes,
22086,22086,star,,100,,yes,
22089,22089,star,,100,,yes,
22090,22090,star,,100,,yes,
22091,22091,star,,100,,yes,
22094,22094,star,,100,,yes,
22096,22096,star,,100,,yes,
22097,22097,star,,100,,yes,
22099,22099,star,,100,,yes,
22102,22102,star,,100,,yes,
22103,22103,star,,100,,yes,
22104,22104,star,,100,,yes,
22105,22105,star,,100,,yes,
22107,22107,star,,100,,yes,
22109,22109,star,,100,,yes,
22111,22111,star,,100,,yes,
22113,22113,star,,100,,yes,
22114,22114,star,,100,,yes,
22115,22115,star,,100,,yes,
22120,22120,star,,100,,yes,
22124,22124,star,,100,,yes,
22125,22125,star,,100,,yes,
22128,22128,star,,100,,yes,
22129,22129,star,,100,,yes,
22131,22131,star,,100,,yes,
22132,22132,star,,100,,yes,
22135,22135,star,,100,,yes,
22136,22136,star,,100,,yes,
22137,22137,star,,100,,yes,
22142,22142,star,,100,,yes,
22145,22145,star,,100,,yes,
22148,22148,star,,100,,yes,
22149,22149,star,,100,,yes,
22153,22153,star,,100,,yes,
22155,22155,star,,100,,yes,
22156,22156,star,,100,,yes,
22157,22157,star,,100,,yes,
22158,22158,star,,100,,yes,
22160,22160,star,,100,,yes,
22161,22161,star,,100,,yes,
22163,22163,star,,100,,yes,
22165,22165,star,,100,,yes,
22166,22166,star,,100,,yes,
22167,22167,star,,100,,yes,
22171,22171,star,,100,,yes,
22173,22173,star,,100,,yes,
22176,22176,star,,100,,yes,
22177,22177,star,,100,,yes,
22181,22181,star,,100,,yes,
22186,22186,star,,100,,yes,
22187,22187,star,,100,,yes,
22188,22188,star,,100,,yes,
22189,22189,star,,100,,yes,
22192,22192,star,,100,,yes,
22193,22193,star,,100,,yes,
22194,22194,star,,100,,yes,
22195,22195,star,,100,,yes,
22197,22197,star,,100,,yes,
22199,22199,star,,100,,yes,
22201,22201,star,,100,,yes,
22203,22203,star,,100,,yes,
22204,22204,star,,100,,yes,
22208,22208,star,,100,,yes,
22211,22211,star,,100,,yes,
22215,22215,star,,100,,yes,
22216,22216,star,,100,,yes,
22217,22217,star,,100,,yes,
22220,22220,star,,100,,yes,
22222,22222,star,,100,,yes,
22225,22225,star,,100,,yes,
22226,22226,star,,100,,yes,
22227,22227,star,,100,,yes,
22228,22228,star,,100,,yes,
22229,22229,star,,100,,yes,
22230,22230,star,,100,,yes,
22231,22231,star,,100,,yes,
22233,22233,star,,100,,yes,
22236,22236,star,,100,,yes,
22237,22237,star,,100,,yes,
22240,22240,star,,100,,yes,
22242,22242,star,,100,,yes,
22243,22243,star,,100,,yes,
22244,22244,star,,100,,yes,
22248,22248,star,,100,,yes,
22249,22249,star,,100,,yes,
22250,22250,star,,100,,yes,
22252,22252,star,,100,,yes,
22253,22253,star,,100,,yes,
22254,22254,star,,100,,yes,
22255,22255,star,,100,,yes,
22257,22257,star,,100,,yes,
22262,22262,star,,100,,yes,
22263,22263,star,,100,,yes,
22264,22264,star,,100,,yes,
22265,22265,star,,100,,yes,
22267,22267,star,,100,,yes,
22268,22268,star,,100,,yes,
22269,22269,star,,100,,yes,
22270,22270,star,,100,,yes,
22271,22271,star,,100,,yes,
22277,22277,star,,100,,yes,
22280,22280,star,,100,,yes,
22281,22281,star,,100,,yes,
22282,22282,star,,100,,yes,
22283,22283,star,,100,,yes,
22284,22284,star,,100,,yes,
22285,22285,star,,100,,yes,
22286,22286,star,,100,,yes,
22287,22287,star,,100,,yes,
22288,22288,star,,100,,yes,
22289,22289,star,,100,,yes,
22290,22290,star,,100,,yes,
22292,22292,star,,100,,yes,
22296,22296,star,,100,,yes,
22297,22297,star,,100,,yes,
22298,22298,star,,100,,yes,
22303,22303,star,,100,,yes,
22306,22306,star,,100,,yes,
22308,22308,star,,100,,yes,
22309,22309,star,,100,,yes,
22314,22314,star,,100,,yes,
22315,22315,star,,100,,yes,
22316,22316,star,,100,,yes,
22317,22317,star,,100,,yes,
22319,22319,star,,100,,yes,
22321,22321,star,,100,,yes,
22322,22322,star,,100,,yes,
22323,22323,star,,100,,yes,
22324,22324,star,,100,,yes,
22326,22326,star,,100,,yes,
22327,22327,star,,100,,yes,
22328,22328,star,,100,,yes,
22329,22329,star,,100,,yes,
22330,22330,star,,100,,yes,
22333,22333,star,,100,,yes,
22336,22336,star,,100,,yes,
22337,22337,star,,100,,yes,
22338,22338,star,,100,,yes,
22339,22339,star,,100,,yes,
22340,22340,star,,100,,yes,
22343,22343,star,,100,,yes,
22347,22347,star,,100,,yes,
22348,22348,star,,100,,yes,
22351,22351,star,,100,,yes,
22352,22352,star,,100,,yes,
22353,22353,star,,100,,yes,
22354,22354,star,,100,,yes,
22356,22356,star,,100,,yes,
22358,22358,star,,100,,yes,
22359,22359,star,,100,,yes,
22360,22360,star,,100,,yes,
22366,22366,star,,100,,yes,
22367,22367,star,,100,,yes,
22369,22369,star,,100,,yes,
22370,22370,star,,100,,yes,
22372,22372,star,,100,,yes,
22374,22374,star,,100,,yes,
22375,22375,star,,100,,yes,
22376,22376,star,,100,,yes,
22379,22379,star,,100,,yes,
22380,22380,star,,100,,yes,
22381,22381,star,,100,,yes,
22382,22382,star,,100,,yes,
22383,22383,star,,100,,yes,
22385,22385,star,,100,,yes,
22387,22387,star,,100,,yes,
22389,22389,star,,100,,yes,
22390,22390,star,,100,,yes,
22395,22395,star,,100,,yes,
22399,22399,star,,100,,yes,
22401,22401,star,,100,,yes,
22402,22402,star,,100,,yes,
22403,22403,star,,100,,yes,
22404,22404,star,,100,,yes,
22408,22408,star,,100,,yes,
22409,22409,star,,100,,yes,
22413,22413,star,,100,,yes,
22417,22417,star,,100,,yes,
22418,22418,star,,100,,yes,
22420,22420,star,,100,,yes,
22421,22421,star,,100,,yes,
22424,22424,star,,100,,yes,
22425,22425,star,,100,,yes,
22427,22427,star,,100,,yes,
22428,22428,star,,100,,yes,
22432,22432,star,,100,,yes,
22433,22433,star,,100,,yes,
22434,22434,star,,100,,yes,
22435,22435,star,,100,,yes,
22439,22439,star,,100,,yes,
22440,22440,star,,100,,yes,
22441,22441,star,,100,,yes,
22442,22442,star,,100,,yes,
22447,22447,star,,100,,yes,
22448,22448,star,,100,,yes,
22449,22449,star,,100,,yes,
22450,22450,star,,100,,yes,
22451,22451,star,,100,,yes,
22452,22452,star,,100,,yes,
22454,22454,star,,100,,yes,
22455,22455,star,,100,,yes,
22458,22458,star,,100,,yes,
22460,22460,star,,100,,yes,
22462,22462,star,,100,,yes,
22463,22463,star,,100,,yes,
22466,22466,star,,100,,yes,
22468,22468,star,,100,,yes,
22470,22470,star,,100,,yes,
22471,22471,star,,100,,yes,
22472,22472,star,,100,,yes,
22474,22474,star,,100,,yes,
22476,22476,star,,100,,yes,
22477,22477,star,,100,,yes,
22478,22478,star,,100,,yes,
22480,22480,star,,100,,yes,
22481,22481,star,,100,,yes,
22484,22484,star,,100,,yes,
22488,22488,star,,100,,yes,
22489,22489,star,,100,,yes,
22492,22492,star,,100,,yes,
22493,22493,star,,100,,yes,
22494,22494,star,,100,,yes,
22496,22496,star,,100,,yes,
22497,22497,star,,100,,yes,
22499,22499,star,,100,,yes,
22500,22500,star,,100,,yes,
22502,22502,star,,100,,yes,
22505,22505,star,,100,,yes,
22506,22506,star,,100,,yes,
22508,22508,star,,100,,yes,
22509,22509,star,,100,,yes,
22512,22512,star,,100,,yes,
22514,22514,star,,100,,yes,
22515,22515,star,,100,,yes,
22516,22516,star,,100,,yes,
22517,22517,star,,100,,yes,
22518,22518,star,,100,,yes,
22519,22519,star,,100,,yes,
22521,22521,star,,100,,yes,
22522,22522,star,,100,,yes,
22525,22525,star,,100,,yes,
22527,22527,star,,100,,yes,
22531,22531,star,,100,,yes,
22532,22532,star,,100,,yes,
22535,22535,star,,100,,yes,
22537,22537,star,,100,,yes,
22538,22538,star,,100,,yes,
22539,22539,star,,100,,yes,
22541,22541,star,,100,,yes,
22543,22543,star,,100,,yes,
22544,22544,star,,100,,yes,
22545,22545,star,,100,,yes,
22547,22547,star,,100,,yes,
22548,22548,star,,100,,yes,
22550,22550,star,,100,,yes,
22553,22553,star,,100,,yes,
22554,22554,star,,100,,yes,
22556,22556,star,,100,,yes,
22557,22557,star,,100,,yes,
22559,22559,star,,100,,yes,
22560,22560,star,,100,,yes,
22563,22563,star,,100,,yes,
22566,22566,star,,100,,yes,
22569,22569,star,,100,,yes,
22570,22570,star,,100,,yes,
22571,22571,star,,100,,yes,
22572,22572,star,,100,,yes,
22573,22573,star,,100,,yes,
22578,22578,star,,100,,yes,
22579,22579,star,,100,,yes,
22582,22582,star,,100,,yes,
22583,22583,star,,100,,yes,
22584,22584,star,,100,,yes,
22586,22586,star,,100,,yes,
22587,22587,star,,100,,yes,
22588,22588,star,,100,,yes,
22593,22593,star,,100,,yes,
22594,22594,star,,100,,yes,
22595,22595,star,,100,,yes,
22596,22596,star,,100,,yes,
22597,22597,star,,100,,yes,
22599,22599,star,,100,,yes,
22601,22601,star,,100,,yes,
22602,22602,star,,100,,yes,
22604,22604,star,,100,,yes,
22606,22606,star,,100,,yes,
22607,22607,star,,100,,yes,
22608,22608,star,,100,,yes,
22609,22609,star,,100,,yes,
22610,22610,star,,100,,yes,
22611,22611,star,,100,,yes,
22613,22613,star,,100,,yes,
22614,22614,star,,100,,yes,
22615,22615,star,,100,,yes,
22618,22618,star,,100,,yes,
22619,22619,star,,100,,yes,
22620,22620,star,,100,,yes,
22621,22621,star,,100,,yes,
22623,22623,star,,100,,yes,
22624,22624,star,,100,,yes,
22625,22625,star,,100,,yes,
22626,22626,star,,100,,yes,
22629,22629,star,,100,,yes,
22630,22630,star,,100,,yes,
22631,22631,star,,100,,yes,
22633,22633,star,,100,,yes,
22634,22634,star,,100,,yes,
22636,22636,star,,100,,yes,
22637,22637,star,,100,,yes,
22642,22642,star,,100,,yes,
22645,22645,star,,100,,yes,
22646,22646,star,,100,,yes,
22648,22648,star,,100,,yes,
22649,22649,star,,100,,yes,
22653,22653,star,,100,,yes,
22655,22655,star,,100,,yes,
22657,22657,star,,100,,yes,
22658,22658,star,,100,,yes,
22659,22659,star,,100,,yes,
22661,22661,star,,100,,yes,
22662,22662,star,,100,,yes,
22663,22663,star,,100,,yes,
22664,22664,star,,100,,yes,
22665,22665,star,,100,,yes,
22668,22668,star,,100,,yes,
22669,22669,star,,100,,yes,
22670,22670,star,,100,,yes,
22672,22672,star,,100,,yes,
22673,22673,star,,100,,yes,
22675,22675,star,,100,,yes,
22676,22676,star,,100,,yes,
22677,22677,star,,100,,yes,
22679,22679,star,,100,,yes,
22680,22680,star,,100,,yes,
22682,22682,star,,100,,yes,
22684,22684,star,,100,,yes,
22686,22686,star,,100,,yes,
22687,22687,star,,100,,yes,
22688,22688,star,,100,,yes,
22689,22689,star,,100,,yes,
22692,22692,star,,100,,yes,
22694,22694,star,,100,,yes,
22695,22695,star,,100,,yes,
22696,22696,star,,100,,yes,
22697,22697,star,,100,,yes,
22701,22701,star,,100,,yes,
22704,22704,star,,100,,yes,
22705,22705,star,,100,,yes,
22706,22706,star,,100,,yes,
22708,22708,star,,100,,yes,
22710,22710,star,,100,,yes,
22711,22711,star,,100,,yes,
22713,22713,star,,100,,yes,
22714,22714,star,,100,,yes,
22716,22716,star,,100,,yes,
22717,22717,star,,100,,yes,
22718,22718,star,,100,,yes,
22719,22719,star,,100,,yes,
22720,22720,star,,100,,yes,
22721,22721,star,,100,,yes,
22723,22723,star,,100,,yes,
22728,22728,star,,100,,yes,
22729,22729,star,,100,,yes,
22730,22730,star,,100,,yes,
22732,22732,star,,100,,yes,
22733,22733,star,,100,,yes,
22735,22735,star,,100,,yes,
22736,22736,star,,100,,yes,
22738,22738,star,,100,,yes,
22742,22742,star,,100,,yes,
22743,22743,star,,100,,yes,
22744,22744,star,,100,,yes,
22745,22745,star,,100,,yes,
22747,22747,star,,100,,yes,
22748,22748,star,,100,,yes,
22755,22755,star,,100,,yes,
22756,22756,star,,100,,yes,
22758,22758,star,,100,,yes,
22764,22764,star,,100,,yes,
22765,22765,star,,100,,yes,
22766,22766,star,,100,,yes,
22767,22767,star,,100,,yes,
22772,22772,star,,100,,yes,
22773,22773,star,,100,,yes,
22780,22780,star,,100,,yes,
22781,22781,star,,100,,yes,
22783,22783,star,,100,,yes,
22784,22784,star,,100,,yes,
22785,22785,star,,100,,yes,
22787,22787,star,,100,,yes,
22788,22788,star,,100,,yes,
22789,22789,star,,100,,yes,
22790,22790,star,,100,,yes,
22791,22791,star,,100,,yes,
22792,22792,star,,100,,yes,
22793,22793,star,,100,,yes,
22794,22794,star,,100,,yes,
22796,22796,star,,100,,yes,
22797,22797,star,,100,,yes,
22798,22798,star,,100,,yes,
22799,22799,star,,100,,yes,
22800,22800,star,,100,,yes,
22805,22805,star,,100,,yes,
22807,22807,star,,100,,yes,
22810,22810,star,,100,,yes,
22811,22811,star,,100,,yes,
22814,22814,star,,100,,yes,
22817,22817,star,,100,,yes,
22818,22818,star,,100,,yes,
22819,22819,star,,100,,yes,
22820,22820,star,,100,,yes,
22821,22821,star,,100,,yes,
22822,22822,star,,100,,yes,
22826,22826,star,,100,,yes,
22827,22827,star,,100,,yes,
22828,22828,star,,100,,yes,
22829,22829,star,,100,,yes,
22830,22830,star,,100,,yes,
22836,22836,star,,100,,yes,
22837,22837,star,,100,,yes,
22838,22838,star,,100,,yes,
22839,22839,star,,100,,yes,
22840,22840,star,,100,,yes,
22842,22842,star,,100,,yes,
22844,22844,star,,100,,yes,
22845,22845,star,,100,,yes,
22846,22846,star,,100,,yes,
22847,22847,star,,100,,yes,
22848,22848,star,,100,,yes,
22853,22853,star,,100,,yes,
22854,22854,star,,100,,yes,
22856,22856,star,,100,,yes,
22859,22859,star,,100,,yes,
22860,22860,star,,100,,yes,
22861,22861,star,,100,,yes,
22862,22862,star,,100,,yes,
22863,22863,star,,100,,yes,
22865,22865,star,,100,,yes,
22866,22866,star,,100,,yes,
22867,22867,star,,100,,yes,
22872,22872,star,,100,,yes,
22874,22874,star,,100,,yes,
22878,22878,star,,100,,yes,
22878,22878,star,,100,,yes,
22879,22879,star,,100,,yes,
22883,22883,star,,100,,yes,
22885,22885,star,,100,,yes,
22887,22887,star,,100,,yes,
22891,22891,star,,100,,yes,
22892,22892,star,,100,,yes,
22894,22894,star,,100,,yes,
22897,22897,star,,100,,yes,
22900,22900,star,,100,,yes,
22902,22902,star,,100,,yes,
22905,22905,star,,100,,yes,
22909,22909,star,,100,,yes,
22912,22912,star,,100,,yes,
22914,22914,star,,100,,yes,
22916,22916,star,,100,,yes,
22918,22918,star,,100,,yes,
22919,22919,star,,100,,yes,
22920,22920,star,,100,,yes,
22921,22921,star,,100,,yes,
22922,22922,star,,100,,yes,
22923,22923,star,,100,,yes,
22924,22924,star,,100,,yes,
22928,22928,star,,100,,yes,
22931,22931,star,,100,,yes,
22932,22932,star,,100,,yes,
22933,22933,star,,100,,yes,
22934,22934,star,,100,,yes,
22936,22936,star,,100,,yes,
22939,22939,star,,100,,yes,
22946,22946,star,,100,,yes,
22948,22948,star,,100,,yes,
22951,22951,star,,100,,yes,
22952,22952,star,,100,,yes,
22956,22956,star,,100,,yes,
22958,22958,star,,100,,yes,
22960,22960,star,,100,,yes,
22961,22961,star,,100,,yes,
22962,22962,star,,100,,yes,
22963,22963,star,,100,,yes,
22964,22964,star,,100,,yes,
